"split","event_id","tile_id","pre_image_path","post_image_path","pre_label_path","post_label_path","damage_label","binary_damage","building_count","unknown_subtype_count"
"hold","hurricane-harvey","hurricane-harvey_00000032","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000032_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000032_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000032_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000032_post_disaster.json","no-damage","0","14","0"
"hold","hurricane-harvey","hurricane-harvey_00000034","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000034_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000034_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000034_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000034_post_disaster.json","major-damage","1","4","0"
"hold","hurricane-harvey","hurricane-harvey_00000038","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000038_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000038_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000038_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000038_post_disaster.json","major-damage","1","9","3"
"hold","hurricane-harvey","hurricane-harvey_00000050","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000050_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000050_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000050_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000050_post_disaster.json","destroyed","1","3","0"
"hold","hurricane-harvey","hurricane-harvey_00000065","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000065_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000065_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000065_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000065_post_disaster.json","destroyed","1","4","0"
"hold","hurricane-harvey","hurricane-harvey_00000067","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000067_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000067_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000067_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000067_post_disaster.json","major-damage","1","3","0"
"hold","hurricane-harvey","hurricane-harvey_00000074","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000074_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000074_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000074_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000074_post_disaster.json","minor-damage","0","10","0"
"hold","hurricane-harvey","hurricane-harvey_00000083","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000083_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000083_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000083_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000083_post_disaster.json","minor-damage","0","13","0"
"hold","hurricane-harvey","hurricane-harvey_00000086","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000086_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000086_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000086_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000086_post_disaster.json","minor-damage","0","15","3"
"hold","hurricane-harvey","hurricane-harvey_00000087","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000087_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000087_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000087_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000087_post_disaster.json","minor-damage","0","31","0"
"hold","hurricane-harvey","hurricane-harvey_00000095","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000095_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000095_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000095_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000095_post_disaster.json","no-damage","0","87","0"
"hold","hurricane-harvey","hurricane-harvey_00000102","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000102_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000102_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000102_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000102_post_disaster.json","destroyed","1","102","0"
"hold","hurricane-harvey","hurricane-harvey_00000106","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000106_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000106_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000106_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000106_post_disaster.json","major-damage","1","4","0"
"hold","hurricane-harvey","hurricane-harvey_00000110","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000110_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000110_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000110_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000110_post_disaster.json","major-damage","1","6","0"
"hold","hurricane-harvey","hurricane-harvey_00000117","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000117_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000117_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000117_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000117_post_disaster.json","destroyed","1","233","1"
"hold","hurricane-harvey","hurricane-harvey_00000121","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000121_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000121_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000121_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000121_post_disaster.json","major-damage","1","39","0"
"hold","hurricane-harvey","hurricane-harvey_00000124","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000124_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000124_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000124_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000124_post_disaster.json","destroyed","1","16","0"
"hold","hurricane-harvey","hurricane-harvey_00000125","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000125_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000125_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000125_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000125_post_disaster.json","destroyed","1","143","0"
"hold","hurricane-harvey","hurricane-harvey_00000140","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000140_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000140_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000140_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000140_post_disaster.json","major-damage","1","32","0"
"hold","hurricane-harvey","hurricane-harvey_00000148","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000148_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000148_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000148_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000148_post_disaster.json","major-damage","1","61","0"
"hold","hurricane-harvey","hurricane-harvey_00000149","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000149_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000149_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000149_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000149_post_disaster.json","major-damage","1","332","0"
"hold","hurricane-harvey","hurricane-harvey_00000175","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000175_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000175_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000175_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000175_post_disaster.json","no-damage","0","115","0"
"hold","hurricane-harvey","hurricane-harvey_00000181","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000181_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000181_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000181_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000181_post_disaster.json","destroyed","1","223","0"
"hold","hurricane-harvey","hurricane-harvey_00000183","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000183_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000183_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000183_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000183_post_disaster.json","no-damage","0","261","0"
"hold","hurricane-harvey","hurricane-harvey_00000184","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000184_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000184_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000184_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000184_post_disaster.json","major-damage","1","186","0"
"hold","hurricane-harvey","hurricane-harvey_00000188","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000188_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000188_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000188_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000188_post_disaster.json","minor-damage","0","37","0"
"hold","hurricane-harvey","hurricane-harvey_00000190","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000190_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000190_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000190_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000190_post_disaster.json","major-damage","1","27","1"
"hold","hurricane-harvey","hurricane-harvey_00000193","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000193_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000193_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000193_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000193_post_disaster.json","no-damage","0","218","0"
"hold","hurricane-harvey","hurricane-harvey_00000198","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000198_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000198_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000198_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000198_post_disaster.json","destroyed","1","210","0"
"hold","hurricane-harvey","hurricane-harvey_00000199","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000199_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000199_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000199_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000199_post_disaster.json","major-damage","1","26","1"
"hold","hurricane-harvey","hurricane-harvey_00000201","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000201_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000201_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000201_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000201_post_disaster.json","minor-damage","0","153","0"
"hold","hurricane-harvey","hurricane-harvey_00000209","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000209_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000209_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000209_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000209_post_disaster.json","no-damage","0","80","1"
"hold","hurricane-harvey","hurricane-harvey_00000215","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000215_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000215_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000215_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000215_post_disaster.json","no-damage","0","105","0"
"hold","hurricane-harvey","hurricane-harvey_00000219","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000219_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000219_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000219_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000219_post_disaster.json","no-damage","0","0","0"
"hold","hurricane-harvey","hurricane-harvey_00000229","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000229_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000229_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000229_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000229_post_disaster.json","destroyed","1","19","1"
"hold","hurricane-harvey","hurricane-harvey_00000234","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000234_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000234_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000234_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000234_post_disaster.json","no-damage","0","8","3"
"hold","hurricane-harvey","hurricane-harvey_00000236","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000236_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000236_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000236_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000236_post_disaster.json","destroyed","1","71","22"
"hold","hurricane-harvey","hurricane-harvey_00000240","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000240_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000240_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000240_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000240_post_disaster.json","no-damage","0","164","0"
"hold","hurricane-harvey","hurricane-harvey_00000247","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000247_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000247_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000247_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000247_post_disaster.json","no-damage","0","103","0"
"hold","hurricane-harvey","hurricane-harvey_00000253","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000253_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000253_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000253_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000253_post_disaster.json","no-damage","0","107","0"
"hold","hurricane-harvey","hurricane-harvey_00000256","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000256_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000256_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000256_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000256_post_disaster.json","no-damage","0","60","8"
"hold","hurricane-harvey","hurricane-harvey_00000263","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000263_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000263_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000263_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000263_post_disaster.json","major-damage","1","1","0"
"hold","hurricane-harvey","hurricane-harvey_00000279","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000279_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000279_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000279_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000279_post_disaster.json","destroyed","1","10","1"
"hold","hurricane-harvey","hurricane-harvey_00000282","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000282_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000282_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000282_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000282_post_disaster.json","major-damage","1","51","45"
"hold","hurricane-harvey","hurricane-harvey_00000290","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000290_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000290_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000290_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000290_post_disaster.json","major-damage","1","6","0"
"hold","hurricane-harvey","hurricane-harvey_00000293","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000293_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000293_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000293_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000293_post_disaster.json","destroyed","1","64","10"
"hold","hurricane-harvey","hurricane-harvey_00000295","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000295_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000295_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000295_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000295_post_disaster.json","destroyed","1","15","0"
"hold","hurricane-harvey","hurricane-harvey_00000296","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000296_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000296_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000296_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000296_post_disaster.json","major-damage","1","8","1"
"hold","hurricane-harvey","hurricane-harvey_00000306","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000306_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000306_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000306_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000306_post_disaster.json","major-damage","1","11","0"
"hold","hurricane-harvey","hurricane-harvey_00000311","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000311_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000311_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000311_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000311_post_disaster.json","major-damage","1","6","0"
"hold","hurricane-harvey","hurricane-harvey_00000321","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000321_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000321_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000321_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000321_post_disaster.json","destroyed","1","7","1"
"hold","hurricane-harvey","hurricane-harvey_00000322","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000322_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000322_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000322_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000322_post_disaster.json","no-damage","0","0","0"
"hold","hurricane-harvey","hurricane-harvey_00000334","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000334_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000334_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000334_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000334_post_disaster.json","destroyed","1","21","0"
"hold","hurricane-harvey","hurricane-harvey_00000343","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000343_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000343_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000343_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000343_post_disaster.json","no-damage","0","45","1"
"hold","hurricane-harvey","hurricane-harvey_00000349","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000349_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000349_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000349_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000349_post_disaster.json","destroyed","1","108","5"
"hold","hurricane-harvey","hurricane-harvey_00000350","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000350_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000350_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000350_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000350_post_disaster.json","minor-damage","0","30","0"
"hold","hurricane-harvey","hurricane-harvey_00000352","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000352_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000352_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000352_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000352_post_disaster.json","no-damage","0","15","0"
"hold","hurricane-harvey","hurricane-harvey_00000359","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000359_pre_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\images\hurricane-harvey_00000359_post_disaster.tif","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000359_pre_disaster.json","D:\JupyterProject\storage\tiles\geotiffs\hold\labels\hurricane-harvey_00000359_post_disaster.json","no-damage","0","36","5"
