split,event_id,tile_id,pre_image_path,post_image_path,pre_label_path,post_label_path,damage_label,binary_damage,building_count,unknown_subtype_count
test,mexico-earthquake,mexico-earthquake_00000063,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000063_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000063_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000063_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000063_post_disaster.json,no-damage,0,582,0
test,mexico-earthquake,mexico-earthquake_00000065,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000065_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000065_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000065_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000065_post_disaster.json,minor-damage,0,292,0
test,mexico-earthquake,mexico-earthquake_00000069,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000069_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000069_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000069_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000069_post_disaster.json,major-damage,1,333,0
test,mexico-earthquake,mexico-earthquake_00000076,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000076_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000076_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000076_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000076_post_disaster.json,destroyed,1,295,0
test,mexico-earthquake,mexico-earthquake_00000080,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000080_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000080_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000080_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000080_post_disaster.json,no-damage,0,214,0
test,mexico-earthquake,mexico-earthquake_00000090,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000090_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000090_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000090_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000090_post_disaster.json,no-damage,0,155,0
test,mexico-earthquake,mexico-earthquake_00000094,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000094_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000094_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000094_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000094_post_disaster.json,no-damage,0,542,0
test,mexico-earthquake,mexico-earthquake_00000095,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000095_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000095_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000095_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000095_post_disaster.json,minor-damage,0,38,3
test,mexico-earthquake,mexico-earthquake_00000106,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000106_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000106_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000106_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000106_post_disaster.json,no-damage,0,10,0
test,mexico-earthquake,mexico-earthquake_00000109,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000109_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000109_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000109_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000109_post_disaster.json,no-damage,0,45,0
test,mexico-earthquake,mexico-earthquake_00000113,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000113_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000113_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000113_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000113_post_disaster.json,no-damage,0,75,0
test,mexico-earthquake,mexico-earthquake_00000117,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000117_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000117_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000117_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000117_post_disaster.json,major-damage,1,1062,0
test,mexico-earthquake,mexico-earthquake_00000121,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000121_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000121_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000121_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000121_post_disaster.json,no-damage,0,486,0
test,mexico-earthquake,mexico-earthquake_00000124,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000124_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000124_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000124_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000124_post_disaster.json,major-damage,1,338,1
test,mexico-earthquake,mexico-earthquake_00000131,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000131_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000131_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000131_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000131_post_disaster.json,no-damage,0,360,0
test,mexico-earthquake,mexico-earthquake_00000135,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000135_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000135_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000135_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000135_post_disaster.json,no-damage,0,512,0
test,mexico-earthquake,mexico-earthquake_00000139,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000139_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000139_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000139_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000139_post_disaster.json,no-damage,0,362,0
test,mexico-earthquake,mexico-earthquake_00000157,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000157_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000157_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000157_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000157_post_disaster.json,no-damage,0,171,0
test,mexico-earthquake,mexico-earthquake_00000161,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000161_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000161_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000161_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000161_post_disaster.json,minor-damage,0,281,2
test,mexico-earthquake,mexico-earthquake_00000163,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000163_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000163_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000163_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000163_post_disaster.json,no-damage,0,321,0
test,mexico-earthquake,mexico-earthquake_00000169,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000169_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000169_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000169_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000169_post_disaster.json,major-damage,1,6,0
test,mexico-earthquake,mexico-earthquake_00000174,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000174_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000174_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000174_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000174_post_disaster.json,no-damage,0,174,0
test,mexico-earthquake,mexico-earthquake_00000178,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000178_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000178_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000178_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000178_post_disaster.json,no-damage,0,124,0
test,mexico-earthquake,mexico-earthquake_00000180,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000180_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000180_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000180_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000180_post_disaster.json,minor-damage,0,211,2
test,mexico-earthquake,mexico-earthquake_00000183,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000183_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000183_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000183_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000183_post_disaster.json,major-damage,1,523,0
test,mexico-earthquake,mexico-earthquake_00000187,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000187_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000187_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000187_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000187_post_disaster.json,major-damage,1,259,0
test,mexico-earthquake,mexico-earthquake_00000188,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000188_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000188_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000188_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000188_post_disaster.json,no-damage,0,605,1
test,mexico-earthquake,mexico-earthquake_00000189,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000189_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000189_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000189_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000189_post_disaster.json,no-damage,0,199,1
test,mexico-earthquake,mexico-earthquake_00000190,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000190_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\mexico-earthquake_00000190_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000190_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\mexico-earthquake_00000190_post_disaster.json,no-damage,0,28,0
test,midwest-flooding,midwest-flooding_00000000,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000000_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000000_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000000_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000000_post_disaster.json,destroyed,1,5,0
test,midwest-flooding,midwest-flooding_00000004,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000004_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000004_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000004_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000004_post_disaster.json,no-damage,0,80,9
test,midwest-flooding,midwest-flooding_00000006,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000006_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000006_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000006_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000006_post_disaster.json,destroyed,1,5,0
test,midwest-flooding,midwest-flooding_00000008,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000008_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000008_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000008_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000008_post_disaster.json,destroyed,1,11,1
test,midwest-flooding,midwest-flooding_00000011,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000011_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000011_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000011_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000011_post_disaster.json,minor-damage,0,70,0
test,midwest-flooding,midwest-flooding_00000014,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000014_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000014_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000014_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000014_post_disaster.json,minor-damage,0,55,4
test,midwest-flooding,midwest-flooding_00000016,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000016_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000016_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000016_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000016_post_disaster.json,minor-damage,0,31,0
test,midwest-flooding,midwest-flooding_00000017,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000017_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000017_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000017_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000017_post_disaster.json,destroyed,1,27,0
test,midwest-flooding,midwest-flooding_00000026,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000026_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000026_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000026_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000026_post_disaster.json,no-damage,0,96,12
test,midwest-flooding,midwest-flooding_00000048,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000048_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000048_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000048_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000048_post_disaster.json,minor-damage,0,158,4
test,midwest-flooding,midwest-flooding_00000050,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000050_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000050_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000050_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000050_post_disaster.json,destroyed,1,293,45
test,midwest-flooding,midwest-flooding_00000056,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000056_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000056_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000056_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000056_post_disaster.json,no-damage,0,95,0
test,midwest-flooding,midwest-flooding_00000071,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000071_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000071_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000071_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000071_post_disaster.json,minor-damage,0,160,26
test,midwest-flooding,midwest-flooding_00000072,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000072_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000072_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000072_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000072_post_disaster.json,no-damage,0,198,0
test,midwest-flooding,midwest-flooding_00000088,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000088_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000088_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000088_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000088_post_disaster.json,no-damage,0,1,0
test,midwest-flooding,midwest-flooding_00000090,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000090_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000090_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000090_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000090_post_disaster.json,no-damage,0,0,0
test,midwest-flooding,midwest-flooding_00000092,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000092_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000092_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000092_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000092_post_disaster.json,no-damage,0,4,1
test,midwest-flooding,midwest-flooding_00000104,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000104_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000104_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000104_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000104_post_disaster.json,no-damage,0,0,0
test,midwest-flooding,midwest-flooding_00000105,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000105_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000105_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000105_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000105_post_disaster.json,no-damage,0,0,0
test,midwest-flooding,midwest-flooding_00000112,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000112_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000112_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000112_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000112_post_disaster.json,no-damage,0,8,0
test,midwest-flooding,midwest-flooding_00000116,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000116_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000116_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000116_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000116_post_disaster.json,no-damage,0,1,0
test,midwest-flooding,midwest-flooding_00000122,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000122_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000122_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000122_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000122_post_disaster.json,no-damage,0,9,5
test,midwest-flooding,midwest-flooding_00000128,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000128_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000128_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000128_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000128_post_disaster.json,destroyed,1,9,0
test,midwest-flooding,midwest-flooding_00000133,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000133_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000133_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000133_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000133_post_disaster.json,major-damage,1,4,0
test,midwest-flooding,midwest-flooding_00000135,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000135_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000135_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000135_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000135_post_disaster.json,no-damage,0,2,0
test,midwest-flooding,midwest-flooding_00000142,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000142_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000142_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000142_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000142_post_disaster.json,no-damage,0,6,0
test,midwest-flooding,midwest-flooding_00000146,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000146_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000146_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000146_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000146_post_disaster.json,minor-damage,0,3,0
test,midwest-flooding,midwest-flooding_00000160,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000160_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000160_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000160_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000160_post_disaster.json,no-damage,0,0,1
test,midwest-flooding,midwest-flooding_00000169,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000169_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000169_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000169_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000169_post_disaster.json,no-damage,0,14,2
test,midwest-flooding,midwest-flooding_00000176,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000176_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000176_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000176_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000176_post_disaster.json,no-damage,0,1,0
test,midwest-flooding,midwest-flooding_00000179,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000179_pre_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\images\midwest-flooding_00000179_post_disaster.tif,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000179_pre_disaster.json,D:\JupyterProject\storage\tiles\geotiffs\test\labels\midwest-flooding_00000179_post_disaster.json,no-damage,0,14,1
